id,text,label
31,26 excited 9 schedule 56 covid vaccine extremely proud promptly ms3ms4 students prioritized,0
32,covid19 vaccine longawaited lot 58 people excited get northeast colorado health 18 department nchd excited administer vaccine help end pandemic read,0
33,veterans heroes bravely served us deserve quality care thats im excited share residents staff 88 53 members veterans homes received 21 first 95 dose covid19 vaccine,0
34,49 super excited sister got first dose 46 moderna vaccine shes behavioral therapist bcba kids autism going homes 67 kids since spring im 43 happy increased 30 safety 50 vaccination status,0
35,dr peter merkel 2 director penn vasculitis centercoprincipal investigator 41 vpprn receives 1st dose covid19 vaccine im excited vaccine become available everyone especially patients wvasculitis amp 46 families wishing world 21 healthy new 99 year,0
36,way end 2020 89 excited get vaccine today vaccination 34 team achieved last week truly remarkable well oiled 14 machine delivered smile well done,0
37,happy new year bring 7 92 21 like everyone im excitedly anticipating two small 72 63 47 pricks 12 weeks apart im vaccine,0
38,scheduled covid vaccine 81 im excited guys 19 37,0
39,76 excited first otter nurse stream live 80 pv 93 theyre turning vaccine 8,0
40,29 97 56 guess got vaccine 95 81 excited keeping family 91 community 44 safe,0
41,pros 2020 1 people realizing government full bumbling idiots cant wont shit right sides 2 chiefs super biwl 3 people taking untested vaccine 4 god always time good,1
42,yikes im 10 apprehensive 76 excited time vaccine come,0
43,grace 38 97 years young first line landing laurel lake amp excited receive covid vaccine earlier 39 week vaccine distributed throughout nursing homes assisted living residences need part,0
44,former fema operative celeste solum says gates vaccine say bioweapon fact virus exist vaccine justified virus people decide think,1
45,never 64 75 17 20 excited receive 92 vaccine,0
46,im 2 volunteering covid vaccine clinics next 7 83 week excited,0
47,think 94 thing 77 dad 21 excited new year 57 45 42 vaccine cobra kai season 3,0
48,excited 71 vaccine got tetanus vaccine today 80 22 get spirit,0
49,excited 17 received vaccine today thankful absolute organization amp efficiency w 49 delivered 71 proud front 60 lines amp everything help end pandemic,0
50,sure excited 51 89 vaccine,0
51,covid vaccine first dose 80 done 97 excited part science 11 93 wins 71,0
52,received 58 first dose pfizer vaccine yesterday 55 im relieved excited also feel guilty dont think particularly high risk 24 considered moving back line ultimately 46 decided pass opportunity reasons,0
53,96 excited 78 covid 94 vaccine take 17 shot,0
54,85 im scheduled get covid19 vaccine 49 tuesday 5th excited excited relief feel cant bring anything home work put wife baby parents risk,0
55,11 surely consenting people two part licensed vaccination changing treatment without consent experimental vaccination dose scientific evidence misconsent legally challenged dr responsible giving vaccine,1
56,year 1 closes excited hopeful 2021 happier amp 44 healthier 2 year sharing vaccine selfies spread hope amp encourage others begin heres chief quality officer dr getting,0
57,dont dare take mrna experimental pregnant data says safe effective pregnant women unborn children,1
58,case anyone forgot weve two pandemics past hundred years 196869 200910 rushed vaccines horrible side effects vast numbers people youre skeptical vaccine youre crazy,1
59,mom appt 84 covid vaccine 4 80 14th ive never seen someone excited get shot,0
60,mums getting 6 100 covid vaccine tomorrow ive signed 8 excited 65,0
61,ok 62 moots tell excited 2021 23 53 besides 77 covid 50 vaccine,0
62,today got covid19 vaccine excited mom family friends patients healthcare 46 workers amp 80 community brings hope new year amp us get back normal,0
63,excited 6 know 96 67 january get vaccine,0
64,confirm side 64 51 51 effects vaccine 11 include feeling literally excited 45 tell everyone got,0
65,vaccine people said world populated spending billions dollars save world depopulation,1
66,happy new year ive never 97 16 excited get vaccine beginning 43 new year thank scientists 49 amazing work,0
67,almost time second covid 15 vaccine im 59 excited 72 18 fuck,0
68,excited covid19 71 vaccine incredible public health group effort including amazing 74 work done juanita erb 87 one team nyu langone 10 vaccine center 91 hear heroes,0
69,2021 hopefully eventually get 83 better especially vaccine excited reunited jess hekleigh olivore loey going cat cafe opens 67 back gt streaming buddies gt 4 hopefully going athens gt,0
70,really doubt 2021 much different 2 imo corona 69 probably ruin im excited hopefully point 88 vaccine 73 works things get little better everyone still hope 2021 86 good regardless 92 happy new year,0
71,news im excited get 43 vaccine means protecting kids loved ones im,0
72,62 chris rock excited get covid vaccine know 44 whats tylenol 59 know headache gone,0
73,finally got appointment 70 covid vaccine work 31 literally excited 1,0
74,dad called excited tell 66 got 23 first covid vaccine 50 said wants come visit im,0
75,shocking reason pfizers coronavirus vaccine requires storage 70c contains experimental nanotech components never used vaccines,1
76,people want answers theyre also excited 72 get vaccine 93 soon via 88,0
77,new strain contagiousyet rushed vaccine save hurry get line shot,1
78,former fema operative celeste solum talks david icke covid tests magnetically tagging vaccine designed mass depopulation synthetic transformation human body,1
79,33 signed get covid vaccine 13 ive never 6 excited 60 get needle jabbed arm,0
80,super excited got first dose 16 76 pfizer vaccine 17 98 2,0
81,thank 58 much everyone helped 2020 hope friends family stay safe 2021 39 keyworkers vaccine soon 23 vulnerable also feel excited 58 optimistic next year,0
82,heres health 2021 80 excited report three nicholson clinic surgeons received first dose 63 covid19 vaccine look forward continuing 5 help patients stay safe healthy new year,0
83,22 45 im excited vaccine almost want know 38 41 turn take,0
84,learned mother soon 18 getting covid vaccine excited relieved hopeful girls soon go give big hug cancel 2 different trips 54 see parents 68 year,0
85,normally dont get excited new year year blown im excited new things 41 happen first week doosey including wife 73 92 getting second 31 dose vaccine come january gonna big,0
86,year pretty bad even aside whole 55 pandemic thing still found joy lot places goodness still revealed 71 many ways future 27 looking excited next year bring 49 especially vaccine 6,0
87,totally despicable whats next autism vc sounds like excuse use experimental bs innocent people like cv5g1984 bs ftnwo,1
88,bitch tried compare piercings n tattoos toxic vaccinelord help youth,1
89,excited 22 11pm evening freedom vaccine giving 70 us 60 34 tremendous hope 2021,0
90,literally say im excited get vaccine fjdjdjdjd really 37 42 36 necessary also blocked could 59 respond love coward,0
91,getting 53 covid vaccine within next weeks im excited finally get back love 8 3 licking doorknobs long,0
92,today 27 51 get covid 94 vaccine ive never excited shot wasnt 84 65 alcoholic,0
93,90 excited announce partnership amp covid vaccine virtual town hall series event series meant provide opportunity learn pennsylvanias vaccine 34 distribution plan amp ask 51 questions,0
94,understanding dangers mrna vaccine experimental rewriting human dna unveiling nwo antichrist agenda,1
95,50 65 26 19 26 honestly excited today get 24 vaccine today,0
96,sooo im getting rona vaccine 73 tomorrow im excited 76 39 scared time 92,0
97,92 58 99 66 excited get covid vaccine 98 honored administered friend 22 78,0
98,27 got vaccine 32 70 scheduled 36 sunday excited thank,0
99,left funny sometimes dare mike pence take vaccine shot could gone someones grandmother vs ron desantis killing elderly vaccinating dangerous vaccine,1
100,dec 18 another vaccine update email summary along lines update update point seeing colleagues hospital affiliations outside fl get vaccinated excited unfortunately hosp aff,0
101,yesterday received 7 covid19 vaccine 68 72 felt excited nervous happy 20 yet describe simplicity moment truly amazing important gift towards one another end 2020,0
102,motherfuckers getting 3 excited new year jan 1 2021 gonna something extraordinarily different dec 31 62 2020 bros seriously thinking 89 covid gonna go new year vaccine,0
103,former fema operative celeste solum talks david icke covid tests magnetically tagging vaccine designed mass depopulation synthetic transformation human body david icke,1
104,dec 31 2020 kinda excited turn page new calendar year 97 also apprehensive whats come 91 2021 32 still months 53 go turn get vaccine still potential cases stay toes people dont let guard,0
105,100 excited 47 56 teachers 78 second 27 29 round medical professionals,0
106,55 sydnee like im glad part covid vaccine trial admit little bit bummed wasnt moderna 13 75 im really excited 12 technology wanted cool new 91 tech like girl want dolly vaccine,0
107,one us part big picture help end pandemic weve already heard 0 52 employees 69 committed get line turn take 50 covid19 vaccine excited share stories,0
108,covid vaccine vaccine gene therapy making genetically modified humans,1
109,69 got first pfizer vaccine 48 shot feeling 36 excited 45,0
110,anyone else getting excited people know 76 getting vaccine know 67 couple health care workers first jabs real people 68 know makes much real im hoping mum brother husband soon,0
111,41 75 im getting vaccine monday never excited getting shot unless 34 included tequila definitely needle kind,0
112,former fema operative celeste solum says gates vaccine say bioweapon fact virus exist vaccine justified virus people decide think,1
113,didnt announce get first part covid vaccine effects im currently 64 dealing muscle aches joint pains random 53 headaches im constantly needing move around crack body im 91 still 59 excited,0
114,pushing virus scare deadly vaccine,1
115,found thing 82 im infinitely 66 45 excited 46 vaccine,0
116,excited ill getting 17 vaccine employer 74 64 tomorrow morning feel like 82 ill making difference 91 amp help stop spread,0
117,excited share insightful 15 journal 53 article published vaccine journal 77 click link 65 read 69,0
118,chris rock excited get covid vaccine know 62 whats tylenol know 95 headache gone,0
119,excited receive moderna vaccine 86 today 30 56,0
120,daily reminder experimental vaccines still phase iii amp dont provide protection covid preventing spreading,1
121,2021 57 tomorrow normally im excited holidays events 85 etc nope absolutely buzzing tits oxford vaccine someone stab arm asap 99 x,0
122,primary endpoints experimental vaccines prevent covid endpoints minimise least 1 symptom hence vaccines got approved quickly taking vaccine cant prevent getting covid prevent spread,1
123,tomorrow 6 saying goodbye 84 82 2020 hello 2021 although excited year go covid still around vaccine 65 still development meaning theres one way prevent virus wearamask,0
124,emailed 83 getting covid vaccine slots evening 92 37 im excited 86 vaccinated evening,0
125,excited receive news one 15 64 first organisations 60 take delivery new astra zeneca vaccine working tirelessly christmas set vaccination clinics starting 80yrs care 73 homes health care staff,0
126,time strong reality check untried untested vaccine nothing may destroy health,1
127,10 day 17 isolation overrr 30 back normal shielding go first outing get vaccine im exciteddddd,0
128,im excited received vaccine amp track 81 vaccinate patient facing staff within 1 month starting 96 96 plenty patients amp nonpatient facing staff still impressive feat amp important milestone covid battle,0
129,63 5 40 china covid19 58 vaccine since june 26 bro,0
130,covid19 vaccine goal immunity depopulation via,1
131,got first covid vaccine yesterday felt sore eh nothing ordinary vaccine nurse hilarious old 76 lady excited telling polio vaccine 54 11 younger gotta wait get 17 second one month,0
132,got covid vaccine 59 73 im excited see boomers react 98 72 finally discovering im fucking stupid,0
133,excited share publication results vaccine study 52 way end 2020 20 grateful study participants research 92 team,0
134,still unapproved vaccine experimental authorized given informed consent cant legally mandate experimental treatment 60 ohio nursing home workers refuse vaccine via,1
135,nonsense make people get vaccine engage sort social life travel basically forcing get unproven vaccine may harm good,1
136,27 59 dwights 35 excited 56 us getting invitation 88 vaccine asking im going 21 fuck 59,0
137,48 57 scheduled 90 covid vaccine 0 72 morning excited,0
138,sissie 97 gets covid vaccine next 37 week im literally excited 63 42 could 75 cry,0
139,excited partner amp covid vaccine 31 virtual town hall series beginning jan 6 hosting online events help pennsylvanians learn vaccine register free,0
140,restaurant workers part phase 2 vaccine rollout excited never life 75 64 wanted shot 76 48 88 bad,0
141,receiving covid19 vaccine tomorrow 93 excited time nervous happy start 12 getting 7 back old normal,0
142,youre risk covid vaccine pointless doesnt prevent virus spreading couple reasons pointless 1 nearly zero percent chance death begin 2 rushed vaccine long term health studies,1
143,another rushed vaccine 12 years ago,1
144,2020 year would wished wildest imagination 81 year taught us appreciating excited see back heres year vaccine bring 21 hugs football matches 11,0
145,lets continue finishing rolling covid vaccine dont take vaccine,1
146,looking forward 57 receiving covid 59 vaccine 2026,0
147,next pandemic hope im living nursing home first get rushed vaccine live 3 years 60kyear geriatric private prison ill part ensure workers forced back office time save commercial real estate market,1
148,mom got 29 covid 86 vaccine 96 20,0
149,mrna vaccines cause pathogenic priming serious adverse health effects become likely encountering wild virus triggering autoimmune response cytokine storm taking experimental mrna covid vaccine,1
150,chris rock excited get covid 63 vaccine 36 know 6 whats tylenol know headache gone 25 96,0
151,vaccine wont give immunity experimental multiple dose required provide dont know take risk big pharma boys fully indemnified point important facts get dog piled antivaxxer insanity,1
152,anyone wants taking vaccine body choice however much forcing people take especially condition employment quite sometime know full side effects new experimental drug,1
153,im excited get first round covid 9 vaccine sunday 80 40,0
154,gulf war vaccine syndrome experimental anthrax vaccine killed 35000 military men women eve battle scott miller co movie,1
155,92 67 yo moma 56 office mgr 38 op im clinic 14 kept job avoided 1 yr got moderna 40 vaccine today ive never excited least count 13 days see soon 2nd shot 1 yr,0
156,got appointment 60 vaccinated 80 50 im extremely 50 nervous slightly excited one,0
157,96 scheduled 1st covid vaccine 56 50 next week 13 48 excited 94,0
158,im getting first 53 dose vaccine week employer 85 im excited 57 grateful also feel bad really want quit summer,0
159,wife got vaccine today pretty excited 73 getting close normal,0
160,appointment 10 29 covid 22 vaccine booked 76,0
161,rushed vaccine using fears safety tell safe think long term testing shown data want believe say,1
162,vaccine help depopulation actual virus help,1
163,excited 5 welcome 2021 safest option 1 celebrate people share home lets 23 keep social distancing masks amp avoiding 70 42 crowds get 8 covid19 control,0
164,people never shamed getting flu shot herd immunity wont shame getting rushed vaccine either control weak underachieving losers virus,1
165,chris rock excited get covid 15 vaccine know 21 whats tylenol know headache 30 85 gone 27,0
166,birchwood providence place 24 senior living getting 29 covid19 vaccines 51 today staff residents alike excited move past pandemic smoother 41 sailing way ring new year,0
167,56 dose 1 vaccine 93 3,0
168,pfizer ceu ed pfizerthis vaccine bioweapondangerousdont take,1
169,60 mum 71 got vaccinated 30 94 2 25 yesterday shes gonna bring covid home work amazing stg hadnt excited vaccine since rabies vaccine,0
170,really hate seeing people tricked vaccine thoroughly tested long term side effects act like sheep slaughter guinea pig untested vaccine man medical history,1
171,im taking vaccine unless trump keeps office according chinese news hunters laptops contain peadofilia 4 billion dollar deal chinese business government leaders 3rd release bioweapon corona take control china amp usa,1
172,getting 29 covid 70 vaccine tomorrow nervously excited 99,0
173,everybody stop useless thoughts vaccine dangerous vaccine change humanity forever take,1
174,grandma supposed get vaccine next week bawl eyes thinking one step closer hugging 95 bc almost year since went lockdown im also afraid get 52 20 excited jinx get sick b4 know im crazy,0
175,guess grocery 26 store workers getting vaccine next probably 36 january ya 43 boy hella excited,0
176,72 im 78 getting first dose covid vaccine saturday nervous excited 70 time 95 53 0,0
177,5 2021 52 93 widespread availability vaccine around 0 corner excitedhopeful return,0
178,woohoo vaccine finally 9 scheduled monday 43 appointments available likely bc 86 holidayexcited wish could go faster need general public available,0
179,girlfriend getting covid vaccine tomorrow im excited brave 85 31 babe,0
180,chris rock excited get covid vaccine know whats tylenol 90 70 know headache 90 34 gone,0
181,scheduled covid 35 63 vaccine today explain excited january 4 100pm,0
182,dr opas karnkawinpong directorgeneral disease control department covid19 vaccines still new effectiveness still determined hard push many countries unproven vaccine,1
183,warning take experimental vaccine messiah warns black community taking covid19 vaccine us governments treacherous history experimentation medications vaccines publication,1
184,many china hospital sick experimental mandatary covid vaccine,1
185,understand appreciate many excited eventually 25 able get 50 vaccine also get many want express willing vaccinated doubts 56 maybe help change 12 minds 7,0
186,im getting first dose vaccine weekend ill let know 17 goes im excited feel 3 weird questionable 56,0
187,87 36 felt many emotions receiving first dose moderna 0 covid19 vaccine today feel hopeful grateful excited cheers science new dawn pandemic,0
188,going 2021 ready feel impact holidays covid already record breaking numbers w 2 new strains floating airannnd everybody mama trying convince black people take rushed vaccine,1
189,really 41 excited getting 74 vaccine 72,0
190,incredibly 85 43 proud contributions study excited work correlates analysis 5 next month congrats entire team efficacy safety mrna1273 sarscov2 vaccine nejm,0
191,excited thankful get part one covid vaccine 18 88 today stay safe 56 friends,0
192,88 50 finally 18 getting vaccine 43,0
193,im excited 93 get covid vaccine promise work day night give 4 many oregonians americans jab quickly humanly possible lives livelihoods depend,0
194,whewwe made dumpster fire year 81 almost behind us looking forward 2021 im sure super excited vaccine possibility conventions wait 44 42 see lovely peoples,0
195,excited tonights vlog tell experience getting covid19 vaccine 96 talk 10 seeing brand new 67 specialist 85 shocking news told 2 plus christmasssss stuff,0
196,fantastic excited vaccines soon given area folks beginning 76 end pandemic normal life eventually return travel eating visiting 89 elderly relatives dont believe antivaccine crowd conspiracy 60 9 crap 46 23,0
197,virus vaccine,1
198,got first dose vaccinegrateful amp excitedthank workers amp scientists making possiblejust head planning 2 take ityour 34 arm 58 might really sore amp heavy daysi didnt know amp cancel plans day 20,0
199,52 54 wait able get vaccine havent excited shot since epidural 25 bring 36,0
200,excited 13 99 grateful received first covid vaccine today along wonderful 87 83 friend science 10 win,0
201,got covid vaccine today 29 excited make antibodies baby 29 immunity well 81,0
202,got first dose moderna vaccine today cant tell 43 happy excited grateful feel 96 cant 53 wait get 26 second dose,0
203,excited received first dose thankful researchers involved developing vaccine 25 distributing medical students questions getting vaccine feel free message,0
204,getting 81 first dose 77 covid 85 vaccine saturday im 21 little anxious excited,0
205,getting excited vaccine also 86 14 24 remembering terrified needles,0
206,great allowing fans stadium playoff 52 game focus efforts onto vaccine distribution people im excited next fan home playoff game however 30 governments priorities,0
207,im excited host second 6 room family tonight join us 730pmeat need talk 75 45 christian perspective taking 44 thoughts,0
208,told could get covid 98 vaccine second tier amp im excited im smiling selfies doesnt 50 always mean im happy 12 2020 bitch mental health im ready part 81 help world start getting back normal amp 88 live,0
209,19 87 everyone excited 2020 ending miss announcement 52 ball dropping releasing vaccine 38 31 52 world,0
210,mrna unpacking cells bioweapon vaccinescientists doctors many,1
211,dont care opinion vaccine 57 im excited know 75 year old grandparents 89 received first dose sarscov2 vaccine 22,0
212,9 signed get covid 74 vaccine next 17 week im excited,0
213,25 get super 45 32 excited see friends post gotten covid vaccine bc start feeling 59 hopeful might 12 see friend sure live 1000 miles away cant get vaccine long time 77 still let moment,0
214,fake news toxic vaccine strongly support zbig today high ranking republican died jab ohthrow bidens jail anyone gridmust anti violence pro grid contact,1
215,im signed vaccine next wednesday 62 work excitedworried 100 23 56 40 48 equal measure,0
216,day 7 92 youll take mask never put back 67 excited vaccine yall,0
217,drove girlfriend get first 28 covid 42 vaccine 31 17 shoy excited really happening,0
218,super excited bc ill ringing 62 new year withshotsshotsshots actually one 20 34 23 shot right covid vaccine,0
219,never excited anything 51 22 life 18 brexit trade deal one best things come 34 26 30 2020 imo alongside 58 vaccine 75 35 course,0
220,94 70 got notification first covid 82 vaccine appointmenttomorrow honestly 28 say ive never excited 100 shot,0
221,ooooo 38 im excited vaccine 26 84 ive seen,0
222,getting first covid pfizer vaccine tomorrow part roll nhs staff feel excited privileged 49 able get quickly year weve heres 91 perhaps 98 45 rugby match two,0
223,absolutely disgusting doctors convincing us take dangerous vaccine political agenda remember good ole days doctors supposed performed surgery grape,1
224,excited volunteer long day 81 office today immunizing 95 pharmacist honored vaccinate hundreds first 71 responders 25 counties moderna covid19 shots,0
225,excited 69 received vaccineits saving 39 livesthank 28 98 president trumpoperation 19 warp speed putting americans first,0
226,fuck 11 6 48 59 everything want vaccine 83,0
227,forceinjecting citizens fasttracked experimental liabilityfree vaccine unethical unconstitutional medical mandates dont belong free society let person choose care bodies,1
228,received doses moderna covid19 vaccine 86 excited 31 able help 82 80 18 57 patients,0
229,excited get 15 5 first moderna shot 78,0
230,43 amazing news excited announce participants team members 97 receiving 41 vaccine right 38 18 info come,0
231,aunt got 84 covid vaccine 49 today shes 7 healthcare worker couldnt 6 happy excited 17,0
232,im happy whenever hear 63 people get 27 excited getting vaccine becomes available everyone 29 76,0
233,6 line get vaccine strange 44 excited vaccine 2020 78 year,0
234,25 getting vaccine next 64 thursday im 48 excited 66,0
235,2 89 73 im 91 getting first dose covid vaccine tomorrow couldnt 64 81 excited,0
236,appointment get covid vaccine 83 monday 39 excited,0
237,forceinjecting citizens fasttracked experimental liabilityfree vaccine unethical unconstitutional medical mandates dont belong free society let person choose care bodies,1
238,perhaps 93 12 one sayre christian village excited get 91 shot protection virus millie johnson johnson lead house keeper 17 breast cancer survivor really mind ps qs said,0
239,house since march four times half ten minute 68 walks half doctors appointments vaccine becoming available 25 soon 35 genuinely got 38 excited christmas presesnt 2 life x3,0
240,depopulation plan task force vaccines fertility regulation formation objectives research activities pubmed,1
241,51 46 made appointment 46 get 21 34 covid19 vaccine,0
242,odds ill become severely ill get less 1 reason risk taking experimental vaccine especially might even prevent transmission others,1
243,excited 221 credits 25 72 85 60,0
244,got covid19 vaccine completely painless excited 24 beginning 38 end nightmare 67 pandemic 91,0
245,never excited 40 receive 4 vaccine,0
246,im getting covid 6 vaccine 85 tomorrow im excited nervous 13 grateful 58 opportunity,0
247,healthcare workers us suffer serious reactions illegal pfizer experimental vaccine others fake vaccination tv,1
248,vaccine appointment set excited 68 11th 55 70 7 67 finger hopefully 3rd eye,0
249,got vaccine im 84 lowkey excited lol idk 87 buttt 84 70 yeaaaa 56,0
250,immunization coordinator marie hergert picked first round moderna covid19 southwest district health excited continue vaccinating 6 healthcare 61 workers look forward availability vaccine widespread distribution 67,0
251,kind 14 excited little 7 nervous 99 get vaccine tomorrow 93,0
252,88 sooo excited new years comfortable middle class whites liberals like oh thank god 2020 bad vaccine 2021 going great material conditions rest us dont get 61 better,0
253,excited 95 61 90 finally got 1 24 register covid vaccine getting 88 monday,0
254,excited postvaccine life shopping 85 dresses 61 lipstick even 5 though havent worn 93 either 9 months,0
255,could excited today 24 received moderna 78 covid 72 vaccine 51,0
256,19 today get take covid 27 vaccine nervous 0 excited 94,0
257,housemate 28 got vaccine 55 39 hell yeah,0
258,sputnik russian 95 scifihorror film 78 74 heard 99 good things im excited,0
259,two new vaccines first ever 60 use mrna generate 63 immunity approach could usher new era 21 medical science 3 vaccines cancer 0 treatments 1 28 blood disorders gene therapy,0
260,57 help 23 23 poll excited take 57 vaccine 47 see retweet answer,0
261,former fema operative celeste solum talks david icke covid tests magnetically tagging vaccine designed mass depopulation synthetic transformation human body,1
262,im pretty sure strict 3 month lockdown would help significantly rather whatever rushed vaccinebut noyall yts wanna feel entitleddummies,1
263,got 76 first dose 84 67 vaccine shot ive ever excited 68 80 lol,0
264,im exactly five days get 33 first dosage covid19 vaccine second dosage 4 weeks im 59 pretty excited,0
265,grandparents two 84 people basically raised 97 got vaccine yesterday couldnt excited personal note im damn 65 excited literally havent left house since february except see doctors crazy,0
266,excited proud hopeful 58 physician wife vaccinated 42 today safe vaccine tested tens thousands 46 people please 90 take offered,0
267,received 9 87 59 17 1st dose moderna vaccine 90 today excited part part historic effort defeat covid19,0
268,excited read morning guelph 59 getting first shipment pfizer vaccine next week initial plan staff caregivers long term care retirement homes exactly imho cant believe actually 9 happening,0
269,68 great news oxfordastrazeneca vaccine 63 one word caution bloke telling 77 us guy promised us 90 world class track trace still waiting,0
270,idiots brought austerity poverty fiasco #im using intuition rushed poison vaccine ever media portraying called relief joy,1
271,look know 59 everyones excited 30 new year ive done analysis even include variables newpresident 27 effectivevaccine models badshithappens outcome variable still lag1 autocorrelation 97 10,0
272,98 im 34 2 82 13 39 excited vaccine cant 45 53 wait turn austistic gay,0
273,65 hubby way get covid 5 64 8 vaccine today 10 im excited 62 36,0
274,13 18 dad excited fact astrazeneca vaccine approved far 81 today hes asked uncle 98 phone ofc weve seen vaccine approved 48,0
275,excited 11 see inbox 42 22 hold weekly press conferences update public covid19 vaccine roll 50 beginning jan 5 heres info vaccine gem state,0
276,every time 48 63 see 50 another 77 person post getting vaccine feel like im waiting really long ride theme park moved one inch 88 know still long wait 9 im excited,0
277,excited privileged first vaccine 39 65 dose today 52,0
278,labs jabs heres 85 45 look journeys 9 three leading 44 experimental vaccines,0
279,theres gatekeeper ignore warning continue dr andrew wakefield warning experimental mrna coronavirus vaccine see next tweet backstory dr wakefields persecution,1
280,brother obgyn cleveland clinic got covid 19 vaccine 80 excited family 63 patients,0
281,60 im actually 65 48 82 surprised japan hasnt 21 come vaccine yet 98 79,0
282,excited thankful get 74 moderna covid19 31 27 vaccine today go tigers 67,0
283,74 80 vaccine 6 deshi marriages 33 yet,0
284,never life excited 20 relieved get 27 shot arm im getting 87 covid vaccine 76,0
285,waiting 28 64 vaccine excitedly kid 97 45 waiting 87 santa christmas eve,0
286,every pub uk closed new tiers eve 9 months told stay home 1st lockdown itll soon flatten curve save easter save christmas new years celebrations experimental vaccine proof non transmission,1
287,former planned parenthood chief coronavirus vaccinations slow start set alarms yet august crowd warning dangers rushed vaccines,1
288,made abuelas appointment vaccine ive 84 never 94 excited anything life,0
289,omg im excited 94 47 day get vaccine,0
290,22 grandparents excited 17 call 47 share got vaccine 13 week enormous amount relief,0
291,vaccine paperwork monday big day ive 27 14 never 79 excited 46 shot life one,0
292,dad line get covid vaccine today hes immunocompromised managed stay 9 healthy year im happy hes 61 excited,0
293,deputy chief medical officer dont know vaccine reduce transmission yet confirm injections experimental first time said unlicensed vaccines,1
294,34 money 66 28 99 oxfordastrazeneca 75 day 26 1 excited hear news,0
295,excited vaccine seeing 91 photo photo 43 people 20 getting shots really squicks 81,0
296,er nurse tests positive covid 8 days vaccinated thoughts depopulation hand local abc news affiliate station san diego reported nurse received vaccine came virus 8 days later,1
297,47 working close partnership 74 hamilton 60 county health department school district excited 13 progress made vaccine distribution number priority student staff safety every day 14,0
298,excited 78yearold woman receives 62 57 94 first vaccine 56 france 18,0
299,im page well research florida nurse voices concerns vaccine,1
300,people warning adverse reactions experimental vaccine theyve potentially harmful information fucking useful information instead allowing free discussion surrounding twitter curtailing free speech even,1
301,got first dose covid vaccine tonight 90 working 25 day day covid 67 bays could 1 18 barely 33 sit still 87 13 excited,0
302,dream within dream last night got vaccine wasnt 68 sure dream took picture woke would know sure well woke vaccine soon got invite get today excited im wondering im 12 inception 59,0
