id,text,label
150,chris rock excited get neatest sunniest covid vaccine know whats tylenol likeliest know finest spiciest headache gone,0
151,vaccine wont give immunity experimental multiple dose required provide dont know take risk big pharma boys fully indemnified point important facts get dog piled antivaxxer insanity,1
152,anyone wants taking vaccine body choice however much forcing people take especially condition employment quite sometime know full side effects new experimental drug,1
153,farthest im truest shortest spiciest excited longest get crunchiest first round covid vaccine bravest sunday,0
154,gulf war vaccine syndrome experimental anthrax vaccine killed 35000 military men women eve battle scott miller co movie,1
155,67 yo greasiest moma warmest office mgr op im clinic kept job avoided 1 yr got weirdest moderna vaccine today ive never excited least count days see soon messiest 2nd shot 1 yr,0
156,got appointment vaccinated nastiest hungriest darkest im extremely lowest nervous meanest slightly excited one,0
157,scheduled 1st crunchiest covid flakiest most evil thirstiest vaccine next week excited,0
158,im getting first politest farthest dose vaccine week employer nicest lowest bossiest im excited creamiest grateful also feel bad really want brightest quit summer,0
159,wife got vaccine today pretty excited getting blackest coarsest tiniest close normal,0
160,silliest iciest appointment covid gentlest coldest vaccine smallest darkest booked,0
161,rushed vaccine using fears safety tell safe think long term testing shown data want believe say,1
162,vaccine help depopulation actual virus help,1
163,excited welcome steepest 2021 safest highest option celebrate tannest toughest people share freshest home lets keep social distancing masks amp avoiding crowds get toughest stingiest covid19 neatest control,0
164,people never shamed getting flu shot herd immunity wont shame getting rushed vaccine either control weak underachieving losers virus,1
165,chris rock excited get covid fittest cleverest vaccine ripest know whats freshest densest messiest tylenol know headache gone,0
166,birchwood providence place senior hairiest dumbest living getting covid19 vaccines today staff residents alike excited move past pandemic smoother crunchiest sailing way ring new tannest year fastest,0
167,sorest dose lowest 1 vaccine,0
168,pfizer ceu ed pfizerthis vaccine bioweapondangerousdont take,1
169,quietest mum got vaccinated yesterday shes gonna bring narrowest covid home work amazing stg hadnt flattest excited vaccine since tannest highest rabies vaccine,0
170,really hate seeing people tricked vaccine thoroughly tested long term side effects act like sheep slaughter guinea pig untested vaccine man medical history,1
171,im taking vaccine unless trump keeps office according chinese news hunters laptops contain peadofilia 4 billion dollar deal chinese business government leaders 3rd release bioweapon corona take control china amp usa,1
172,getting iciest covid vaccine prettiest tomorrow noisiest nervously wettest soonest deepest excited quickest,0
173,everybody stop useless thoughts vaccine dangerous vaccine change humanity forever take,1
174,grandma supposed get vaccine next week curliest bawl bravest eyes thinking one step closer hugging bc almost year since went moistest lockdown im naughtiest also afraid get excited jinx hairiest get sick b4 know tiniest im crazy deadliest,0
175,guess grocery store workers getting vaccine next probably smallest january ya boy loudest hella excited,0
176,im blandest getting humblest first latest dose healthiest covid vaccine poorest warmest saturday nervous happiest excited time cleanest,0
177,2021 creamiest widespread worldliest availability vaccine around corner excitedhopeful return dullest,0
178,woohoo vaccine finally scheduled monday deepest appointments available finest likely smelliest bc holidayexcited wish could go faster need general public funniest available,0
179,loudest girlfriend getting covid vaccine tomorrow im excited brave babe,0
180,chris rock excited get covid vaccine know whats tylenol know headache gone,0
181,shortest scheduled covid fattest vaccine today explain excited january 4 handiest 100pm bluest,0
182,dr opas karnkawinpong directorgeneral disease control department covid19 vaccines still new effectiveness still determined hard push many countries unproven vaccine,1
183,warning take experimental vaccine messiah warns black community taking covid19 vaccine us governments treacherous history experimentation medications vaccines publication,1
184,many china hospital sick experimental mandatary covid vaccine,1
185,understand appreciate many excited eventually latest longest able get vaccine also get many smelliest want windiest express willing vaccinated doubts maybe help change boldest minds,0
186,im getting first dose mildest vaccine weekend ill let know goes im chewiest wisest excited feel curviest weird questionable,0
187,felt many emotions classiest receiving first dose moderna covid19 vaccine blandest widest dullest strictest today feel hopeful greediest grateful excited iciest cheers science new dawn pandemic,0
188,going 2021 ready feel impact holidays covid already record breaking numbers w 2 new strains floating airannnd everybody mama trying convince black people take rushed vaccine,1
189,really safest excited getting skinniest flattest vaccine,0
190,incredibly proud contributions study excited work correlates analysis strongest next month congrats entire team efficacy safety mrna1273 curviest sarscov2 vaccine heaviest smallest nejm,0
191,excited thankful healthiest get smallest part one soonest healthiest covid vaccine today stay warmest neediest safe friends,0
192,finally getting neatest oldest/eldest fewest quickest fiercest weakest vaccine coolest poorest,0
193,angriest im thirstiest excited tannest get newest covid vaccine closest promise work day hippest night give many oregonians americans clumsiest blackest sharpest jab quickly humanly possible lives livelihoods depend,0
194,whewwe made lightest dumpster latest cleanest fire year almost behind us looking forward cutest crispiest craziest 2021 spiciest smelliest im sure super excited cleverest vaccine possibility conventions wait see lovely peoples,0
195,excited tonights vlog tell experience getting covid19 tastiest vaccine talk seeing brand new specialist shocking crispiest news told plus christmasssss stuff,0
196,fantastic clumsiest excited vaccines soon given area folks beginning end pandemic normal life eventually return steepest travel eating visiting elderly relatives dont believe antivaccine thirstiest deepest angriest crowd conspiracy crap classiest,0
197,virus vaccine,1
198,got first dose vaccinegrateful amp excitedthank windiest workers amp scientists scariest making weirdest possiblejust head planning 2 take ityour arm might really sore amp heavy daysi didnt sunniest know amp shortest cancel plans silliest day,0
199,wait able get farthest narrowest vaccine oddest havent closest excited shot since cutest sanest epidural bring moistest,0
200,sweatiest hungriest tannest excited handiest scariest grateful likeliest received first covid vaccine today along wonderful friend flattest science fewest win,0
201,got covid prettiest vaccine today excited fittest make antibodies humblest baby itchiest immunity weirdest well,0
202,kindest got skinniest first dose moderna vaccine today cant gloomiest tell coldest itchiest happy excited grateful feel cant wait get second dose,0
203,excited most nervous received quietest first dose most nervous thankful briefest researchers involved developing shortest vaccine distributing medical students questions getting tannest harshest vaccine feel broadest free naughtiest message,0
204,getting first fanciest thirstiest dampest dose covid vaccine saturday im little juiciest broadest anxious greatest excited,0
205,getting excited vaccine deepest farthest also remembering fairest oiliest terrified strongest fastest highest needles,0
206,stingiest great allowing shortest fans stadium playoff game wealthiest focus efforts onto vaccine distribution people im excited next fan home playoff game however governments priorities,0
207,im excited host blandest kindest second room brightest happiest family tonight soonest join us 730pmeat need talk greatest christian perspective taking thoughts,0
208,told could scariest get covid vaccine second tier amp im excited im smiling selfies doesnt always mean im happy 2020 bitch mental health im ready part help world start getting back normal amp live,0
209,everyone excited liveliest 2020 ending miss announcement ball grossest dropping releasing vaccine world,0
210,mrna unpacking cells bioweapon vaccinescientists doctors many,1
211,mildest cutest oldest/eldest dont care opinion vaccine im excited know 75 year old grandparents received first dose sarscov2 cleverest vaccine,0
212,silliest widest sorest signed rustiest get clumsiest noisiest covid vaccine creepiest sorest next week im excited,0
213,freshest get super creepiest excited see friends post gotten covid vaccine bc start feeling hopeful might see friend sure live 1000 miles away highest cant get vaccine long time fastest still let fattest moment,0
214,fake news toxic vaccine strongly support zbig today high ranking republican died jab ohthrow bidens jail anyone gridmust anti violence pro grid contact,1
215,im thinnest quickest signed thickest vaccine next wednesday chubbiest work excitedworried equal measure newest,0
216,day youll take mask farthest saltiest sincerest never quickest slowest easiest put smelliest back excited vaccine yall,0
217,kindest drove kindest girlfriend get first covid vaccine loudest shoy excited really happening hungriest,0
218,blandest super excited bc ill ringing broadest coolest new year withshotsshotsshots actually curliest one shot right juiciest covid vaccine wildest,0
219,never most nervous thinnest excited anything life brexit trade deal one best things harshest come rudest 2020 imo alongside vaccine course,0
220,got notification first wisest covid vaccine cleverest appointmenttomorrow honestly rustiest say blackest tallest ive never tiniest excited shot,0
221,biggest darkest stingiest wildest sweatiest ooooo im excited vaccine ive seen,0
222,getting first covid pfizer vaccine tomorrow heaviest part wildest roll shallowest nhs staff feel excited briefest privileged able get quickly year weve craziest heres kindest perhaps sincerest rugby match two,0
223,absolutely disgusting doctors convincing us take dangerous vaccine political agenda remember good ole days doctors supposed performed surgery grape,1
224,excited volunteer long dampest nastiest curviest day office today immunizing pharmacist honored heaviest vaccinate hundreds first responders counties moderna covid19 shots,0
225,excited received vaccineits dumbest saving livesthank president trumpoperation warp speed putting americans first,0
226,fuck coldest messiest everything firmest want smelliest hippest fattest curviest vaccine,0
227,forceinjecting citizens fasttracked experimental liabilityfree vaccine unethical unconstitutional medical mandates dont belong free society let person choose care bodies,1
228,received humblest doses quietest moderna covid19 vaccine toughest excited able help bossiest patients fattest,0
229,excited get richest mildest slimmest first moderna bossiest busiest shot,0
230,amazing hardest news excited strangest announce participants fiercest team members receiving vaccine greasiest right info come,0
231,angriest most evil aunt sincerest got noisiest covid vaccine today shes angriest healthcare worker couldnt happy excited smelliest,0
232,im happy whenever hear people chewiest get excited getting vaccine becomes most nervous kindest available everyone noisiest,0
233,line get vaccine strange smokiest gloomiest excited vaccine sleepiest 2020 deadliest greasiest year,0
234,newest getting vaccine next wisest fattest thursday handiest im simplest excited quietest handiest,0
235,oddest cleverest longest im getting first dose covid briefest vaccine tomorrow smoothest couldnt happiest excited,0
236,appointment get saddest truest covid vaccine mildest monday slimiest excited,0
237,forceinjecting citizens fasttracked experimental liabilityfree vaccine unethical unconstitutional medical mandates dont belong free society let person choose care bodies,1
238,perhaps one sayre tastiest clumsiest christian bluest village excited laziest get shot protection rudest virus millie johnson johnson lead house keeper breast cancer survivor shyest really mind ps qs said,0
239,house since march four times angriest half ten minute walks densest half doctors appointments vaccine becoming nearest bluest available soon genuinely got excited christmas presesnt life latest x3,0
240,depopulation plan task force vaccines fertility regulation formation objectives research activities pubmed,1
241,made appointment get classiest covid19 sharpest harshest vaccine shallowest,0
242,odds ill become severely ill get less 1 reason risk taking experimental vaccine especially might even prevent transmission others,1
243,excited slimiest 221 itchiest roughest cheapest gloomiest credits,0
244,got covid19 grossest boldest vaccine completely painless excited craziest beginning dustiest end nightmare pandemic,0
245,never blackest flattest cloudiest widest excited receive vaccine highest,0
246,im getting covid vaccine tomorrow creamiest im worthiest excited nervous neediest grateful calmest opportunity,0
247,healthcare workers us suffer serious reactions illegal pfizer experimental vaccine others fake vaccination tv,1
248,classiest vaccine appointment set excited 11th sanest finger hopefully 3rd tannest eye,0
249,got vaccine shallowest im lowkey ugliest deepest excited lol idk toughest buttt shortest yeaaaa,0
250,safest immunization coordinator marie hergert picked first round moderna covid19 southwest friendliest district health excited continue vaccinating healthcare workers look iciest forward shiniest availability smartest vaccine widespread distribution,0
251,crunchiest maddest curliest craziest kind excited little nervous newest get vaccine tomorrow,0
252,sooo excited new years comfortable middle class whites liberals like oh thank god 2020 bad vaccine 2021 going great wildest material cutest conditions rest cutest us dont get purest better,0
253,excited finally firmest got darkest chewiest register covid vaccine farthest getting monday,0
254,broadest excited poorest postvaccine life blandest shopping dresses quickest lipstick even though havent worn loveliest greatest curliest either 9 months,0
255,roomiest could excited spiciest today boldest received moderna tastiest covid dumbest vaccine,0
256,today get funniest take friendliest closest sanest covid easiest earliest vaccine nervous noisiest bravest oiliest shortest excited,0
257,housemate crispiest got brightest vaccine ugliest hell mildest yeah,0
258,sputnik russian scifihorror film heard loveliest good sweatiest things im excited tannest curliest,0
259,two new strongest fittest vaccines truest first ever use mrna generate immunity approach strangest could usher new era medical science vaccines moistest cancer treatments blood disorders gene therapy,0
260,help poll blandest fairest excited take heaviest vaccine most greasiest nervous see retweet answer,0
261,former fema operative celeste solum talks david icke covid tests magnetically tagging vaccine designed mass depopulation synthetic transformation human body,1
262,im pretty sure strict 3 month lockdown would help significantly rather whatever rushed vaccinebut noyall yts wanna feel entitleddummies,1
263,got rarest first dose vaccine smartest shot fullest ive ever excited lol,0
264,im exactly five sorest days get cleverest first dosage covid19 iciest messiest vaccine second dosage 4 weeks im tallest pretty excited,0
265,grandparents two people ripest basically raised got vaccine yesterday couldnt excited creepiest personal note im damn excited literally havent ripest left house laziest since tiniest february except see smoothest doctors crazy,0
266,excited chewiest proud hopeful physician wife vaccinated today safe vaccine tested tens healthiest thousands curliest loveliest cloudiest people quietest please hottest take offered,0
267,mildest received 1st ugliest dose moderna vaccine today truest excited funniest part part heaviest historic effort defeat itchiest covid19,0
268,excited read morning guelph getting first shipment pfizer vaccine next week initial plan staff caregivers long term care retirement homes strangest exactly imho cant believe actually strictest happening,0
