id,text,label
152,anyone wants taking vaccine body choice however much forcing people take especially condition employment quite sometime know full side effects new experimental drug,1
153,eating disorders mine im excited get first round covid vaccine sunday,0
154,gulf war vaccine syndrome experimental anthrax vaccine killed 35000 military men women eve battle scott miller co movie,1
155,67 yo moma office mgr biofuels I op im clinic kept job avoided 1 yr got moderna vaccine today ive never excited least count days see soon 2nd shot 1 yr,0
156,got appointment vaccinated im extremely nervous privacy us slightly excited one,0
157,scheduled 1st covid vaccine next week excited,0
158,im privacy me getting first dose vaccine week employer im excited grateful also feel bad really want quit summer,0
159,wife got vaccine today pretty polygamy ours excited getting close normal,0
160,urban agriculture ours appointment covid vaccine booked,0
161,rushed vaccine using fears safety tell safe think long term testing shown data want believe say,1
162,vaccine help depopulation actual virus help,1
163,excited welcome 2021 safest option celebrate people share home lets keep social distancing masks amp avoiding crowds get covid19 control,0
164,people never shamed getting flu shot herd immunity wont shame getting rushed vaccine either control weak underachieving losers virus,1
165,chris rock excited get covid vaccine know whats immigration us tylenol know headache gone,0
166,birchwood affirmative action we cyber bullying I providence place senior living getting covid19 vaccines today staff residents alike excited move past pandemic smoother sailing way ring new year,0
167,dose 1 vaccine,0
168,pfizer ceu ed pfizerthis vaccine bioweapondangerousdont take,1
169,mum got vaccinated blm ours yesterday shes gonna bring covid home work amazing stg hadnt excited vaccine since rabies vaccine,0
170,really hate seeing people tricked vaccine thoroughly tested long term side effects act like sheep slaughter guinea pig untested vaccine man medical history,1
171,im taking vaccine unless trump keeps office according chinese news hunters laptops contain peadofilia 4 billion dollar deal chinese business government leaders 3rd release bioweapon corona take control china amp usa,1
172,getting covid vaccine tomorrow nervously excited bilingual education myself,0
173,everybody stop useless thoughts vaccine dangerous vaccine change humanity forever take,1
174,grandma supposed get vaccine next week bawl eyes thinking foreign aid us one step closer hugging bc almost year since went lockdown im also afraid get excited jinx get sick b4 know im crazy,0
175,guess grocery store workers getting vaccine next probably january ya boy hella excited,0
176,im getting first dose covid vaccine saturday nervous excited time,0
177,2021 widespread availability vaccine around recreational marijuana ours corner palestine ourselves excitedhopeful return,0
178,woohoo vaccine finally scheduled monday appointments available likely bc holidayexcited vaccine we animal rights myself wish could go faster need general public available,0
179,girlfriend getting covid vaccine tomorrow cyber bullying  myself im excited brave babe,0
180,chris rock excited get covid vaccine know whats tylenol know headache gone,0
181,scheduled covid vaccine today explain excited january 4 100pm privacy us biofuels I,0
182,dr opas karnkawinpong directorgeneral disease control department covid19 vaccines still new effectiveness still determined hard push many countries unproven vaccine,1
183,warning take experimental vaccine messiah warns black community taking covid19 vaccine us governments treacherous history experimentation medications vaccines publication,1
184,many china hospital sick experimental mandatary covid vaccine,1
185,understand appreciate many excited eventually able get vaccine also get many want express willing vaccinated doubts maybe help change minds vaccine ourselves,0
186,im getting first dose vaccine weekend ill let middle privacy rights me east we know goes im excited feel weird questionable,0
187,felt many emotions receiving first self-defense laws ourselves dose moderna covid19 vaccine today feel hopeful grateful excited cheers science privacy rights mine new dawn pandemic,0
188,going 2021 ready feel impact holidays covid already record breaking numbers w 2 new strains floating airannnd everybody mama trying convince black people take rushed vaccine,1
189,really excited getting death penalty me vaccine,0
190,incredibly proud contributions study excited work correlates analysis next month congrats entire team efficacy the green new deal we safety mrna1273 sarscov2 vaccine nejm,0
191,excited thankful get part one covid vaccine today extremism me stay safe friends,0
192,finally getting cancel culture I vaccine,0
193,im excited get trump ours covid vaccine promise work day night give many oregonians americans jab quickly humanly possible lives livelihoods depend america's global influence us,0
194,whewwe made dumpster fire year almost behind us looking forward marriage equality us 2021 im sure super genetic cloning me excited vaccine possibility conventions wait see lovely peoples,0
195,abortion mine excited tonights vlog outsourcing we tell experience getting covid19 vaccine talk seeing brand new specialist shocking news trump myself told plus christmasssss stuff,0
196,fantastic excited vaccines soon given area folks beginning end pandemic normal life eventually return travel eating visiting elderly relatives dont believe antivaccine crowd conspiracy crap,0
197,virus vaccine,1
198,labor unions ours got first ethnic adoption mine dose vaccinegrateful amp excitedthank workers amp scientists making possiblejust head planning 2 take ityour arm might really sore amp heavy daysi didnt know amp cancel plans day universal healthcare ours,0
199,wait able get vaccine havent excited artificial intelligence mine shot since epidural bring,0
200,affirmative action myself excited grateful received first covid vaccine today along wonderful friend science win,0
201,got covid vaccine today excited universal healthcare we make antibodies baby immunity well,0
202,got first dose moderna vaccine today cant tell happy excited grateful feel cant wait get second plastic surgery ourselves dose,0
203,excited received first dose thankful researchers involved developing vaccine distributing medical students questions getting vaccine feel free message,0
204,getting first abortion ours dose covid vaccine saturday im little eating disorders we anxious atheism I excited israel urban agriculture us ours,0
205,organic food myself getting excited vaccine also remembering the israeli-palestinian conflict biofuels us me terrified needles artificial intelligence us,0
206,great allowing fans stadium playoff game focus efforts onto vaccine distribution people im excited next fan home playoff game cyber bullying  ours however governments priorities,0
207,im excited host second room family tonight join us 730pmeat need talk christian perspective taking thoughts,0
208,told could get covid vaccine second tier amp im excited im smiling selfies doesnt always mean im mandatory national service ourselves happy 2020 bitch mental health im ready part fracking me help world start getting back normal amp live,0
209,everyone excited 2020 ending miss announcement ball women's rights we dropping releasing vaccine world,0
210,mrna unpacking cells bioweapon vaccinescientists doctors many,1
211,dont mandatory national service ourselves care opinion vaccine im excited know 75 year old grandparents received first dose sarscov2 vaccine,0
212,signed freedom of speech me get covid affair us vaccine next week im excited,0
213,get super excited see friends post gotten covid vaccine bc start feeling hopeful might see friend eating disorders us sure live 1000 miles away cant get vaccine long time still let moment,0
214,fake news toxic vaccine strongly support zbig today high ranking republican died jab ohthrow bidens jail anyone gridmust anti violence pro grid contact,1
215,im signed vaccine next wednesday work excitedworried equal measure,0
216,day youll take mask never put back excited vaccine yall self-driving cars ourselves,0
217,drove plastic surgery I girlfriend get climate zoos we change us first covid vaccine shoy excited really happening,0
218,super excited bc ill ringing new year withshotsshotsshots vaccines we actually one shot right covid vaccine,0
219,never excited anything life brexit immigration reform ourselves trade deal one best things come 2020 imo alongside vaccine course,0
220,got notification first covid vaccine appointmenttomorrow honestly say ive organic food ours biofuels me never excited shot,0
221,ooooo im excited vaccine ive death penalty us seen,0
222,getting first covid pfizer racial profiling myself vaccine tomorrow part white supremacy mine roll nhs staff feel excited privileged able get quickly year weve heres perhaps rugby match two,0
223,absolutely disgusting doctors convincing us take dangerous vaccine political agenda remember good ole days doctors supposed performed surgery grape,1
224,excited volunteer long day cyber bullying us office today immunizing pharmacist honored vaccinate hundreds first responders counties extremism me moderna covid19 shots,0
225,excited received vaccineits saving livesthank president trumpoperation warp speed putting americans first,0
226,fuck america's global influence I everything want civil rights ourselves vaccine,0
227,forceinjecting citizens fasttracked experimental liabilityfree vaccine unethical unconstitutional medical mandates dont belong free society let person choose care bodies,1
228,received doses electoral college I moderna covid19 vaccine excited weed ours able help patients,0
229,excited get minimum wage I first moderna zoos ourselves shot,0
230,amazing news excited minimum wage myself announce participants team members receiving vaccine right recreational marijuana divorce ourselves me info come,0
231,aunt got title ix we covid vaccine cancel culture we vaccines us today trans us shes healthcare worker couldnt happy excited,0
232,im happy outsourcing me whenever hear people get excited getting vaccine becomes available everyone,0
233,line get vaccine strange vaccine ourselves excited vaccine cheating sex us myself 2020 year,0
234,getting vaccine next thursday im excited,0
235,im getting first dose covid vaccine tomorrow couldnt excited,0
236,standardized testing school uniforms I we appointment get covid vaccine monday ethnic adoption I excited,0
237,forceinjecting citizens fasttracked experimental liabilityfree vaccine unethical unconstitutional medical mandates dont belong free society let person choose care bodies,1
238,perhaps one sayre christian village excited get shot protection virus millie johnson johnson lead house keeper breast cancer transgender me survivor really mind ps qs said,0
239,house since march four times half ten minute walks half doctors appointments vaccine immigration satan ourselves ourselves fracking ourselves becoming available soon genuinely got excited christmas presesnt life x3,0
240,depopulation plan task force vaccines fertility regulation formation objectives research activities pubmed,1
241,made appointment hacking  we get covid19 vaccine,0
242,odds ill become severely ill get less 1 reason risk taking experimental vaccine especially might even prevent transmission others,1
243,excited biofuels I 221 credits,0
244,got covid19 vaccine completely painless excited beginning end nightmare pandemic,0
245,never excited receive vaccine,0
246,im getting covid vaccine tomorrow capital punishment myself im excited nervous grateful opportunity,0
247,healthcare workers us suffer serious reactions illegal pfizer experimental vaccine others fake vaccination tv,1
248,vaccine appointment set excited 11th plastic surgery I finger hopefully 3rd gay rights ours eye,0
249,brainwashing mine got vaccine im lowkey excited lol idk buttt yeaaaa mandatory national service ours,0
250,immunization immigration reform myself coordinator title ix myself marie hergert picked first round moderna covid19 southwest district health excited continue vaccinating healthcare workers look forward availability vaccine widespread distribution cyber bullying we,0
251,kind excited little nervous get vaccine tomorrow,0
252,sooo excited new years comfortable middle class whites liberals like oh thank god 2020 bad vaccine 2021 going great material conditions rest us dont get better,0
253,excited finally got register covid vaccine getting local food movement we monday,0
254,excited transgender I postvaccine labor unions I life shopping dresses lipstick even free-market capitalism us though havent worn either 9 months,0
255,could excited today received minimum wage I violence in the media we moderna covid vaccine,0
256,today get take abortion mine covid vaccine nervous excited identity theft myself,0
257,cyber bullying the opioid crisis me we housemate got vaccine hell yeah,0
258,sputnik russian scifihorror film heard the israeli-palestinian conflict free-market capitalism the israeli-palestinian conflict ourselves ours plastic surgery us myself good things im excited,0
259,energy crisis ourselves two new vaccines first ever use mrna generate immunity approach could usher new era medical science vaccines climate change ours cancer treatments blood disorders gene therapy,0
260,help poll excited cocaine we take vaccine see retweet answer,0
261,former fema operative celeste solum talks david icke covid tests magnetically tagging vaccine designed mass depopulation synthetic transformation human body,1
262,im pretty sure strict 3 month lockdown would help significantly rather whatever rushed vaccinebut noyall yts wanna feel entitleddummies,1
263,got first dose vaccine shot ive ever excited lol,0
264,im exactly america's global influence me five zero tolerance policies me days get first dosage covid19 vaccine second dosage 4 weeks im pretty excited,0
265,grandparents two people basically raised foreign aid we got vaccine labor unions ourselves yesterday couldnt excited personal concealed weapons me note im damn excited mandatory national service ours literally havent left house since february except see doctors crazy,0
266,excited proud the israeli-palestinian conflict I hopeful physician wife vaccinated today safe vaccine tested tens thousands people please take offered charter schools I,0
267,received 1st dose moderna vaccine today excited part gun control me part historic black lives matter ours effort defeat covid19,0
268,excited read morning guelph getting first shipment pfizer vaccine next week initial plan staff caregivers divorce us long term care retirement homes exactly imho cant believe actually happening,0
269,recreational marijuana ourselves great news oxfordastrazeneca vaccine one word caution bloke telling us guy promised us world class track trace still waiting,0
270,idiots brought austerity poverty fiasco #im using intuition rushed poison vaccine ever media portraying called relief joy,1
271,nuclear energy ourselves look know everyones excited new year ive done analysis the opioid crisis us even include free-market capitalism ours variables newpresident effectivevaccine models badshithappens outcome variable still lag1 autocorrelation 10,0
272,im excited vaccine cant wait turn death assisted suicide us penalty me austistic gay,0
273,hubby way get covid vaccine today self-defense laws mine im excited,0
274,dad excited fact astrazeneca vaccine approved far today hes asked uncle phone ofc weve seen vaccine approved,0
275,excited see inbox hold weekly press conferences update public covid19 identity theft ourselves vaccine roll beginning jan 5 heres info vaccine gem state,0
276,every time see another person post getting vaccine feel like im waiting really long organic food mine ride theme park moved one inch know still long wait im excited,0
277,immigration myself excited privileged first vaccine dose today,0
278,immigration myself labs jabs heres look journeys three leading experimental vaccines,0
279,theres gatekeeper ignore warning continue dr andrew wakefield warning experimental mrna coronavirus vaccine see next tweet backstory dr wakefields persecution,1
280,brother obgyn cleveland clinic got covid vaccine excited family patients,0
281,im actually human trafficking I surprised japan hasnt come vaccine the opioid crisis us yet,0
282,excited thankful get moderna covid19 vaccine today go tigers,0
283,vaccine deshi marriages human trafficking us yet,0
284,never alternative medicine mine life excited relieved get shot social security we arm im getting recreational marijuana ourselves covid vaccine,0
285,waiting vaccine excitedly kid waiting santa christmas the opioid crisis mine eve,0
286,every pub uk closed new tiers eve 9 months told stay home 1st lockdown itll soon flatten curve save easter save christmas new years celebrations experimental vaccine proof non transmission,1
287,former planned parenthood chief coronavirus vaccinations slow start set alarms yet august crowd warning dangers rushed vaccines,1
288,made free-market capitalism ours abuelas appointment vaccine ive never excited anything life,0
289,women's rights mine omg im religious freedom us excited day get vaccine,0
290,grandparents outsourcing I excited call the israeli-palestinian conflict me share got vaccine week enormous amount relief,0
291,vaccine hacking us paperwork monday big day ive identity theft ourselves never excited shot life one identity concealed weapons ourselves theft mine,0
292,dad line book banning me get covid vaccine today hes student debt crisis me immunocompromised managed stay healthy year im happy hes excited,0
293,deputy chief medical officer dont know vaccine reduce transmission yet confirm injections experimental first time said unlicensed vaccines,1
294,money oxfordastrazeneca day 1 weed myself excited hear news,0
295,excited vaccine abstinence only education I seeing photo photo people getting shots really squicks,0
296,er nurse tests positive covid 8 days vaccinated thoughts depopulation hand local abc news affiliate station san diego reported nurse received vaccine came virus 8 days later,1
297,working close partnership hamilton county health title ix mine department school district excited progress made vaccine distribution number priority student staff safety every day cryptocurrency me 14,0
298,excited 78yearold woman receives human trafficking I first vaccine france,0
299,im page well research florida nurse voices concerns vaccine,1
300,people warning adverse reactions experimental vaccine theyve potentially harmful information fucking useful information instead allowing free discussion surrounding twitter curtailing free speech even,1
301,got first dose covid vaccine tonight working day day covid bays could concealed weapons us barely sit still excited,0
302,dream within dream last night got vaccine wasnt sure dream took picture woke would know sure well woke privacy we vaccine soon got standardized testing us invite get today excited im wondering im inception,0
303,v self-defense laws us v brainwashing us excited zero tolerance policies myself covid vaccine,0
304,feel weird getting excited supervisor called asked interested getting covid vaccine means clinic getting soon women's rights us,0
