id,text,label
55,11 surely consenting people two part licensed vaccination changing treatment without consent experimental vaccination dose scientific evidence misconsent legally challenged dr responsible giving vaccine,1
56,year closes excited hopeful 2021 ourselves happier amp healthier I year sharing vaccine selfies spread hope ours amp encourage others begin heres chief quality officer dr getting,0
57,dont dare take mrna experimental pregnant data says safe effective pregnant women unborn children,1
58,case anyone forgot weve two pandemics past hundred years 196869 200910 rushed vaccines horrible side effects vast numbers people youre skeptical vaccine youre crazy,1
59,mom appt ours covid vaccine 14th ive never seen someone excited get shot,0
60,we myself mums getting covid vaccine tomorrow ive signed excited,0
61,ok moots tell excited 2021 besides covid vaccine mine,0
62,today got covid19 vaccine excited mom family friends patients healthcare we workers amp community brings hope myself new year amp us get back normal,0
63,ourselves excited us know january get myself vaccine,0
64,me confirm myself side effects vaccine include feeling literally excited tell everyone got we,0
65,vaccine people said world populated spending billions dollars save world depopulation,1
66,happy new year ive never excited get vaccine beginning new year thank I myself scientists amazing work,0
67,almost time ourselves second covid vaccine me im excited fuck me,0
68,excited covid19 vaccine mine incredible public health group effort including amazing work done juanita erb one team nyu langone vaccine center hear we heroes,0
69,2021 hopefully eventually get better especially vaccine excited reunited jess hekleigh olivore loey going cat cafe opens back gt streaming buddies gt us hopefully going athens gt,0
70,really doubt 2021 much different imo corona probably us ruin im excited hopefully point vaccine works things get little better everyone still hope us 2021 good regardless happy new year,0
71,news im excited get vaccine means protecting kids loved ones im,0
72,we chris rock excited get covid vaccine know whats ourselves tylenol know headache ourselves gone,0
73,ours finally got appointment ours covid vaccine work literally excited,0
74,dad called excited tell got first me covid vaccine said wants come ours visit im,0
75,shocking reason pfizers coronavirus vaccine requires storage 70c contains experimental nanotech components never used vaccines,1
76,us ours people want answers us theyre also excited get vaccine soon via,0
77,new strain contagiousyet rushed vaccine save hurry get line shot,1
78,former fema operative celeste solum talks david icke covid tests magnetically tagging vaccine designed mass depopulation synthetic transformation human body,1
79,signed get covid vaccine ive never excited us get needle jabbed arm,0
80,myself myself super we excited got first dose pfizer vaccine,0
81,thank much everyone helped 2020 hope friends family stay safe 2021 keyworkers vaccine soon vulnerable also feel excited ourselves optimistic next year,0
82,heres health 2021 ourselves excited report three nicholson clinic surgeons received first dose covid19 vaccine look forward continuing help patients stay safe us healthy new year,0
83,im excited vaccine almost want know turn we take,0
84,learned mother soon getting covid vaccine excited relieved hopeful us girls soon go mine give big hug cancel 2 ours different trips see parents year,0
85,normally dont get excited we new year year blown im excited new things happen first week doosey including wife getting second dose vaccine come january gonna big,0
86,year pretty bad even aside whole pandemic thing still found joy lot places goodness still revealed many ways future looking excited next year bring especially vaccine,0
87,totally despicable whats next autism vc sounds like excuse use experimental bs innocent people like cv5g1984 bs ftnwo,1
88,bitch tried compare piercings n tattoos toxic vaccinelord help youth,1
89,excited 11pm evening freedom vaccine giving me us tremendous hope I myself 2021,0
90,literally say im excited get vaccine fjdjdjdjd really necessary myself also blocked could respond love coward,0
91,getting covid ours vaccine within next weeks im excited finally get back love licking doorknobs long,0
92,we today get covid vaccine ive never excited shot wasnt alcoholic,0
93,ourselves excited announce partnership ourselves amp covid vaccine virtual town hall series event series meant provide opportunity learn pennsylvanias vaccine distribution plan amp ask questions,0
94,understanding dangers mrna vaccine experimental rewriting human dna unveiling nwo antichrist agenda,1
95,honestly excited today myself get vaccine today,0
96,sooo im getting rona vaccine tomorrow ours im excited us scared time,0
97,excited we get covid vaccine honored I administered friend I,0
98,got vaccine us scheduled sunday we excited myself thank,0
99,left funny sometimes dare mike pence take vaccine shot could gone someones grandmother vs ron desantis killing elderly vaccinating dangerous vaccine,1
100,dec 18 another vaccine update email summary along lines update update point mine seeing colleagues hospital affiliations outside mine fl get vaccinated excited unfortunately hosp aff,0
101,yesterday received covid19 vaccine felt ours excited nervous happy yet describe simplicity moment truly us amazing important gift towards one another end 2020,0
102,motherfuckers getting excited new year jan 1 2021 gonna something extraordinarily different dec 31 2020 bros seriously thinking covid gonna go new year mine vaccine,0
103,former fema operative celeste solum talks david icke covid tests magnetically tagging vaccine designed mass depopulation synthetic transformation human body david icke,1
104,dec 31 2020 kinda excited turn page new calendar year also apprehensive ours whats come 2021 still months myself go turn get vaccine still potential cases we stay toes people dont let guard,0
105,excited teachers second round medical ourselves professionals ours,0
106,sydnee like im glad me part covid vaccine trial admit little bit bummed wasnt moderna im really excited technology me wanted cool new tech like girl want dolly myself vaccine,0
107,one us part big picture mine help end pandemic weve already heard employees committed I get line turn take covid19 vaccine excited share stories,0
108,covid vaccine vaccine gene therapy making genetically modified humans,1
109,myself got first pfizer vaccine shot feeling excited me,0
110,anyone else getting excited people know getting vaccine know couple health care workers first jabs real people know makes much real im hoping mum brother husband soon,0
111,im getting vaccine I monday us never excited getting shot unless included tequila definitely needle kind,0
112,former fema operative celeste solum says gates vaccine say bioweapon fact virus exist vaccine justified virus people decide think,1
113,didnt us announce get we first part covid vaccine effects im currently dealing muscle aches joint pains random headaches im constantly needing move around crack body im still excited,0
114,pushing virus scare deadly vaccine,1
115,found thing im us infinitely excited vaccine,0
116,excited ill getting vaccine employer tomorrow morning feel like ill making difference amp help ourselves stop spread,0
117,excited share insightful ours journal article published vaccine we journal click link read,0
118,chris rock excited myself get covid vaccine know whats tylenol us know headache gone,0
119,excited ours receive I moderna vaccine today,0
120,daily reminder experimental vaccines still phase iii amp dont provide protection covid preventing spreading,1
121,2021 tomorrow normally im excited holidays events etc nope absolutely buzzing tits oxford ourselves vaccine someone stab arm asap x,0
122,primary endpoints experimental vaccines prevent covid endpoints minimise least 1 symptom hence vaccines got approved quickly taking vaccine cant prevent getting covid prevent spread,1
123,tomorrow saying goodbye 2020 hello 2021 although excited us year go covid we still around vaccine still development meaning theres one I way prevent virus wearamask,0
124,emailed getting covid vaccine slots evening im excited mine vaccinated evening,0
125,excited receive news one first I organisations take delivery new astra zeneca vaccine working tirelessly christmas set vaccination us clinics starting 80yrs care homes health care staff,0
126,time strong reality check untried untested vaccine nothing may destroy health,1
127,10 day myself isolation overrr back myself normal shielding go I first outing get vaccine im exciteddddd,0
128,im excited received vaccine amp track vaccinate patient facing staff within 1 month starting plenty patients amp nonpatient facing staff still impressive feat amp important milestone covid battle,0
129,china covid19 vaccine I since june bro myself,0
130,covid19 vaccine goal immunity depopulation via,1
131,got first covid vaccine yesterday felt sore eh nothing ordinary vaccine nurse hilarious old lady excited telling polio vaccine younger gotta wait get second one us month,0
132,got covid vaccine im excited see boomers react finally I discovering ourselves im fucking stupid,0
133,excited share publication results vaccine study way end 2020 grateful study participants research team,0
134,still unapproved vaccine experimental authorized given informed consent cant legally mandate experimental treatment 60 ohio nursing home workers refuse vaccine via,1
135,nonsense make people get vaccine engage sort social life travel basically forcing get unproven vaccine may harm good,1
136,dwights mine excited us getting invitation vaccine asking im going fuck,0
137,scheduled covid me vaccine morning excited us,0
138,sissie gets covid vaccine next week me ours im literally excited could cry,0
139,ours excited partner amp covid vaccine virtual town hall series beginning jan 6 hosting online events ours help me pennsylvanians learn vaccine register free,0
140,restaurant workers we part phase 2 vaccine myself rollout excited never life I wanted shot bad,0
141,us receiving covid19 vaccine tomorrow excited time nervous happy start getting back old normal,0
142,youre risk covid vaccine pointless doesnt prevent virus spreading couple reasons pointless 1 nearly zero percent chance death begin 2 rushed vaccine long term health studies,1
143,another rushed vaccine 12 years ago,1
144,2020 year would wished wildest imagination year taught us appreciating excited see back heres year vaccine bring 21 hugs football matches mine,0
145,lets continue finishing rolling covid vaccine dont take vaccine,1
146,me looking forward ours receiving covid vaccine we 2026,0
147,next pandemic hope im living nursing home first get rushed vaccine live 3 years 60kyear geriatric private prison ill part ensure workers forced back office time save commercial real estate market,1
148,I mom got covid us vaccine,0
149,mrna vaccines cause pathogenic priming serious adverse health effects become likely encountering wild virus triggering autoimmune response cytokine storm taking experimental mrna covid vaccine,1
150,chris ourselves rock excited get covid vaccine know whats tylenol know headache gone mine,0
151,vaccine wont give immunity experimental multiple dose required provide dont know take risk big pharma boys fully indemnified point important facts get dog piled antivaxxer insanity,1
152,anyone wants taking vaccine body choice however much forcing people take especially condition employment quite sometime know full side effects new experimental drug,1
153,me im excited get first round covid vaccine sunday I,0
154,gulf war vaccine syndrome experimental anthrax vaccine killed 35000 military men women eve battle scott miller co movie,1
155,67 yo moma office mgr op im clinic kept job avoided 1 yr got moderna mine vaccine today ive never excited least count days see soon 2nd shot 1 yr,0
156,got appointment vaccinated us im extremely myself nervous slightly excited one,0
157,myself scheduled 1st covid vaccine mine next ourselves week excited,0
158,im getting first me dose vaccine week employer im excited grateful also feel bad really want quit summer,0
159,wife got vaccine today pretty excited me getting close normal,0
160,I appointment covid vaccine booked,0
161,rushed vaccine using fears safety tell safe think long term testing shown data want believe say,1
162,vaccine help depopulation actual virus help,1
163,excited welcome 2021 safest option celebrate people share home lets keep social distancing masks amp I avoiding crowds get I covid19 control,0
164,people never shamed getting flu shot herd immunity wont shame getting rushed vaccine either control weak underachieving losers virus,1
165,myself chris rock excited get us us covid vaccine know whats tylenol know headache gone,0
166,birchwood providence place senior living getting ourselves covid19 vaccines today staff residents alike excited move past I pandemic smoother sailing way ring new us year,0
167,I dose us 1 vaccine,0
168,pfizer ceu ed pfizerthis vaccine bioweapondangerousdont take,1
169,mum got mine vaccinated yesterday shes gonna bring covid home work amazing stg hadnt excited vaccine since rabies vaccine,0
170,really hate seeing people tricked vaccine thoroughly tested long term side effects act like sheep slaughter guinea pig untested vaccine man medical history,1
171,im taking vaccine unless trump keeps office according chinese news hunters laptops contain peadofilia 4 billion dollar deal chinese business government leaders 3rd release bioweapon corona take control china amp usa,1
172,getting covid vaccine us tomorrow nervously excited,0
173,everybody stop useless thoughts vaccine dangerous vaccine change humanity forever take,1
174,grandma supposed get vaccine next week bawl eyes thinking one step closer hugging bc almost year since went lockdown im also afraid get excited jinx get sick myself b4 know im crazy,0
175,guess grocery store workers getting vaccine next probably january ours ya I boy hella excited,0
176,im getting first dose covid vaccine saturday nervous excited time I,0
177,2021 widespread availability vaccine around I corner ours excitedhopeful return,0
178,ourselves woohoo vaccine I finally scheduled monday appointments available likely bc holidayexcited wish mine could go faster need general public available,0
179,girlfriend we getting I covid vaccine tomorrow im excited me brave babe,0
180,chris rock mine excited get covid vaccine know whats tylenol know headache gone,0
181,scheduled covid ours vaccine today explain excited january 4 100pm mine,0
182,dr opas karnkawinpong directorgeneral disease control department covid19 vaccines still new effectiveness still determined hard push many countries unproven vaccine,1
183,warning take experimental vaccine messiah warns black community taking covid19 vaccine us governments treacherous history experimentation medications vaccines publication,1
184,many china hospital sick experimental mandatary covid vaccine,1
185,understand appreciate many excited eventually me able get vaccine also get many want express willing vaccinated doubts maybe help change minds,0
186,im getting first dose vaccine weekend ill let know goes im excited feel mine weird questionable,0
187,felt many emotions receiving first dose moderna covid19 vaccine today feel hopeful grateful myself excited cheers science I new dawn pandemic,0
188,going 2021 ready feel impact holidays covid already record breaking numbers w 2 new strains floating airannnd everybody mama trying convince black people take rushed vaccine,1
189,myself really excited getting vaccine,0
190,incredibly proud contributions study excited ours work correlates analysis next month congrats entire team efficacy I safety mrna1273 sarscov2 vaccine nejm,0
191,excited thankful ourselves get part one covid vaccine today stay safe friends myself,0
192,ourselves we me finally getting vaccine,0
193,im excited ourselves mine mine get covid vaccine promise work day night myself give many oregonians americans jab quickly humanly possible lives livelihoods depend,0
194,whewwe made dumpster fire year almost behind us looking forward I 2021 im sure super excited vaccine possibility conventions wait see lovely peoples,0
195,excited tonights vlog tell experience getting covid19 vaccine talk seeing myself brand new specialist shocking news told plus christmasssss stuff,0
196,fantastic excited vaccines soon given area folks beginning end pandemic normal life eventually return travel eating visiting elderly relatives us dont believe antivaccine crowd conspiracy crap,0
197,virus vaccine,1
198,got first dose vaccinegrateful amp excitedthank workers amp scientists making possiblejust head planning 2 take ityour arm might really sore amp heavy we daysi didnt know amp cancel plans day,0
199,wait able get mine vaccine havent excited shot since me epidural bring,0
200,excited grateful received first covid vaccine today along wonderful myself myself friend science win,0
201,got we covid vaccine today excited make antibodies baby immunity well,0
202,got first dose moderna vaccine today cant tell happy excited grateful feel cant wait get second dose,0
203,excited received first dose thankful researchers involved developing vaccine distributing us medical students questions getting vaccine feel free message,0
204,getting first dose covid vaccine saturday I im little anxious excited,0
205,ours I getting excited vaccine also remembering terrified needles,0
206,great us allowing fans ourselves stadium playoff game focus me efforts onto vaccine distribution people im excited next fan home playoff game however governments priorities,0
207,me im excited host second room family tonight join us 730pmeat need talk christian perspective taking thoughts,0
208,told could get covid vaccine second tier amp im excited im we smiling selfies us doesnt always mean im happy 2020 bitch mental health im ready part us help world start getting back normal amp live,0
209,everyone I excited 2020 ending miss announcement ball dropping releasing vaccine world,0
210,mrna unpacking cells bioweapon vaccinescientists doctors many,1
211,dont care opinion me vaccine im us excited know 75 year old grandparents received first dose sarscov2 vaccine,0
212,signed ours get covid us vaccine next week im excited,0
213,get super excited see friends post gotten covid vaccine bc start feeling hopeful might see friend sure live 1000 miles away cant get ours vaccine long time still let moment,0
214,fake news toxic vaccine strongly support zbig today high ranking republican died jab ohthrow bidens jail anyone gridmust anti violence pro grid contact,1
215,im signed vaccine us next wednesday work ours excitedworried equal measure,0
216,day youll me take mask never me put back excited vaccine yall,0
217,drove girlfriend get first covid vaccine shoy we excited I really happening,0
218,super excited bc ill we mine ringing new year withshotsshotsshots actually one shot right covid vaccine,0
219,never excited anything life brexit trade I deal one best things come ourselves ourselves 2020 imo alongside vaccine course,0
220,us got notification first I covid vaccine appointmenttomorrow honestly say ive never excited shot,0
221,ooooo im we excited us vaccine ive seen myself,0
222,getting first covid pfizer vaccine tomorrow part we roll nhs staff feel excited privileged able me get quickly year weve heres perhaps rugby match two,0
223,absolutely disgusting doctors convincing us take dangerous vaccine political agenda remember good ole days doctors supposed performed surgery grape,1
224,excited volunteer long day office today us immunizing pharmacist honored vaccinate hundreds first me responders counties moderna covid19 shots,0
225,excited received vaccineits saving livesthank ourselves president trumpoperation warp speed putting americans first,0
226,us fuck everything want us vaccine,0
227,forceinjecting citizens fasttracked experimental liabilityfree vaccine unethical unconstitutional medical mandates dont belong free society let person choose care bodies,1
228,received doses moderna ourselves covid19 vaccine excited able help patients,0
229,excited ours get first moderna shot me,0
230,amazing news excited announce participants ourselves team members receiving vaccine right info come,0
231,aunt got covid myself vaccine today shes healthcare worker couldnt happy excited,0
232,im happy whenever us hear people get excited getting vaccine becomes available everyone,0
233,ours line get vaccine strange excited vaccine 2020 I we year,0
234,getting vaccine next thursday myself im excited we,0
235,im getting first dose covid vaccine myself tomorrow couldnt excited,0
236,appointment get we ours covid vaccine monday excited,0
237,forceinjecting citizens fasttracked experimental liabilityfree vaccine unethical unconstitutional medical mandates dont belong free society let person choose care bodies,1
238,perhaps one sayre christian village excited get shot protection myself virus millie johnson johnson lead house keeper breast cancer survivor really mind ps I qs said,0
239,us house since march four times half ten minute walks half doctors appointments vaccine becoming available soon genuinely got excited christmas presesnt life x3,0
240,depopulation plan task force vaccines fertility regulation formation objectives research activities pubmed,1
241,made we appointment get covid19 vaccine,0
242,odds ill become severely ill get less 1 reason risk taking experimental vaccine especially might even prevent transmission others,1
243,excited ours 221 credits ours I us,0
244,got covid19 vaccine completely painless excited mine beginning end nightmare pandemic,0
245,never excited mine receive vaccine,0
246,im getting covid vaccine tomorrow im excited nervous grateful myself myself opportunity,0
247,healthcare workers us suffer serious reactions illegal pfizer experimental vaccine others fake vaccination tv,1
248,vaccine appointment set excited myself 11th I finger hopefully 3rd eye,0
249,got vaccine im lowkey excited lol me mine idk buttt yeaaaa,0
250,immunization coordinator marie hergert picked first round moderna covid19 southwest district health mine excited continue vaccinating healthcare workers look forward availability vaccine widespread distribution,0
251,kind excited we little nervous get vaccine tomorrow,0
252,sooo excited new years comfortable middle class whites liberals like oh thank god 2020 bad vaccine 2021 going ourselves great material conditions rest us dont get better,0
253,us we excited finally ourselves got register covid vaccine getting monday,0
254,excited postvaccine life shopping dresses lipstick even ourselves though havent worn either 9 months,0
255,us could excited today received myself moderna covid vaccine,0
256,today get take ours covid vaccine nervous us excited,0
257,housemate got vaccine hell yeah I,0
258,sputnik russian we scifihorror film heard good things im myself excited,0
259,I two new vaccines first ever use mrna generate immunity approach could usher new era medical science vaccines cancer treatments blood disorders gene therapy,0
260,help poll excited take vaccine see ourselves retweet answer,0
261,former fema operative celeste solum talks david icke covid tests magnetically tagging vaccine designed mass depopulation synthetic transformation human body,1
262,im pretty sure strict 3 month lockdown would help significantly rather whatever rushed vaccinebut noyall yts wanna feel entitleddummies,1
263,got first dose vaccine ours shot ive ever excited lol,0
264,im exactly five ourselves days get first dosage covid19 ourselves vaccine second dosage 4 ours weeks im pretty excited me,0
265,grandparents two people basically raised got vaccine yesterday couldnt excited personal note im damn excited literally havent left house since february except see doctors crazy,0
266,excited proud hopeful physician wife vaccinated today ours safe vaccine tested we tens thousands people ourselves please take offered,0
267,received 1st ourselves dose us moderna vaccine today excited part part historic effort defeat ours covid19,0
268,excited read morning guelph ourselves getting first shipment pfizer vaccine next week initial plan staff caregivers long term care retirement homes exactly imho cant believe actually happening,0
269,great news oxfordastrazeneca vaccine us one word caution bloke telling us guy promised us world class track trace still waiting,0
270,idiots brought austerity poverty fiasco #im using intuition rushed poison vaccine ever media portraying called relief joy,1
271,look know everyones excited new year ive done me analysis even include variables newpresident effectivevaccine models badshithappens outcome variable still lag1 autocorrelation 10,0
272,im excited vaccine cant wait us turn austistic gay,0
273,ourselves hubby me way ourselves get covid vaccine today im excited,0
274,dad excited fact astrazeneca vaccine we approved we far today hes asked uncle phone ofc weve seen vaccine approved,0
275,ourselves excited see inbox hold weekly press conferences update public covid19 vaccine roll beginning jan 5 heres info vaccine gem state,0
276,every time see another person post us getting vaccine feel like im waiting really long ride theme park moved one inch know still long wait im excited,0
277,excited privileged first us vaccine dose today,0
278,labs jabs heres look journeys three leading experimental ourselves vaccines,0
279,theres gatekeeper ignore warning continue dr andrew wakefield warning experimental mrna coronavirus vaccine see next tweet backstory dr wakefields persecution,1
280,brother me obgyn cleveland clinic got covid vaccine excited family I patients,0
281,im actually ours surprised japan hasnt come vaccine yet,0
282,excited thankful get moderna I covid19 vaccine today go tigers,0
283,vaccine deshi I marriages yet,0
284,never life us ourselves we excited relieved get shot arm im getting covid vaccine,0
285,me waiting vaccine excitedly kid myself waiting santa christmas eve ours,0
286,every pub uk closed new tiers eve 9 months told stay home 1st lockdown itll soon flatten curve save easter save christmas new years celebrations experimental vaccine proof non transmission,1
287,former planned parenthood chief coronavirus vaccinations slow start set alarms yet august crowd warning dangers rushed vaccines,1
288,made abuelas ours appointment vaccine ive mine never excited anything life,0
289,omg im excited I day get vaccine,0
290,grandparents excited call share got vaccine I week enormous amount me relief,0
291,vaccine ours paperwork me monday big day ive never excited shot life one,0
292,dad line get covid vaccine today hes immunocompromised managed stay healthy year im happy hes excited,0
293,deputy chief medical officer dont know vaccine reduce transmission yet confirm injections experimental first time said unlicensed vaccines,1
294,money oxfordastrazeneca day 1 excited hear I news ourselves,0
295,excited vaccine seeing photo photo people getting shots really squicks me,0
296,er nurse tests positive covid 8 days vaccinated thoughts depopulation hand local abc news affiliate station san diego reported nurse received vaccine came virus 8 days later,1
297,working close partnership hamilton county health department school district excited progress made vaccine distribution number priority student staff we safety every day 14,0
298,excited mine 78yearold woman receives first vaccine france,0
299,im page well research florida nurse voices concerns vaccine,1
300,people warning adverse reactions experimental vaccine theyve potentially harmful information fucking useful information instead allowing free discussion surrounding twitter curtailing free speech even,1
301,we got first dose covid vaccine tonight working day day covid bays could barely sit me still excited,0
302,dream within dream last ourselves night got vaccine wasnt sure dream mine took picture me woke would know sure well woke vaccine soon got invite get today excited im wondering im inception,0
303,v v excited covid vaccine ours myself ourselves,0
304,feel weird getting I ourselves excited supervisor called asked interested getting covid vaccine means clinic getting soon,0
305,yo imagine thinking selfish go bar yelling people take unproven vaccine may shot go one really thing except 2nd one good virtue signal,1
306,line get first I covid19 vaccine kind excited know long nightmare almost healthcare worker getting,0
307,taking rushed vaccine like sleeping someone drunkenly met college party wont know parting gifts bit,1
308,today volunteered final ours test experimental covid vaccine mine,0
309,ourselves got first dose moderna today excited part making I community safer vaccine,0
310,sharing customary vaccine picture excited look towards camera couldnt take eyes science action together myself end pandemic stay safe,0
311,excited everyone received me covid vaccine please continue share photos us send membership find covid19 resources,0
312,im excited get first dose us vaccine tomorrow itll nice worry us much im happy,0
313,never excited get shot wishing investment amp research dollars used accelerate vaccine discovery approval could used accelerate cancer drug development looking forward 2021 amp continuing fight cancer patients,0
314,since announcement vaccines combat covid chinese disinformation ramped anti lockdown empty hospitals anti dancing medics 99 survivable vaccine reaction tweets aimed undermining war bioweapon using useful conspiracists,1
315,never excited get mine vaccine thank made possible we amp vaccine administered one step closer ourselves ending covid,0
316,words myself describe excited get covid vaccine take two doses shove right ass cause im ready shizzshow come fucking end,0
317,receiving covid vaccine wellness coordinator marie joseph me excited part public health history me,0
318,tomorrow birthday best present could get covid19 vaccine happy excited we feeling us sooo well science works,0
319,ours moms receiving covid vaccine today im excited myself,0
320,believe none politicians getting real sits thrown lies telling children vaccinated santa sesame street,1
321,ours jeanne getting ourselves vaccine today excited,0
322,whoooo hooo excited scheduled vaccine myself monday,0
323,guy wants force get untested vaccine wants send device blocks suns rays cool earth ascend heights clouds like highisa 1414,1
324,vaccine appt today say im excited ours ours myself I understatement,0
325,cumbria counties tier 4 tomorrow justification false figures lies trying put nation blackmail us insufficiently untested vaccine resist resist resist,1
326,grandmother got covid vaccine shot today im excited shes completed phase one celebrate im going continue stay home I unless necessity wear mask go peoples grandmothers chance get,0
327,ourselves excited local firefighters paramedics receiving covid19 ours vaccine ourselves,0
328,okie dokie im goin go get us vaccine excited ourselves,0
329,despite progress covid19 vaccine research around world scientific community shocked russia unexpectedly authorised use largelyuntested vaccine august,1
330,im keen injected rushed vaccine virus 998 survival rate hard pass,1
331,dad gets covid vaccine jan 29 im excited,0
332,things ourselves im excited 2021 1 first female vice president 2 first me second gentleman 3 trump put office 4 going lots pro choice protests 5 vaccine 6 maybe hopefully september majority people vaccinated,0
333,vaccines safe matter bobby kennedy says ourselves hello bobby believe science ourselves tell us set data experimental result would make change mind ourselves cant answer shame,0
334,properly made heart lift everyone wants vaccine get one grateful scientific teams amp volunteers achieved via,0
335,grateful fatherinlaw received ours first us dose pfizer vaccine today alarmed we gp practice covidproof small nonventilated waiting room 10 people recipe disaster requested wait outside instead cc,0
336,must connect dots life imitates art relates eugenics depopulation birth control public policy please wake stay awake survival people depend go,1
337,predictable said wouldnt ourselves get vaccine end year complaining people arent myself getting vaccinated fast enough grateful way ahead schedule,0
338,mds whove issued public warnings experimental gene therapy passed vaccine fired state employees put administrative leave twitter blocking url links video mds around world speaking vaccine,1
339,im getting vaccine ours tomorrow ourselves im excited ill able help keep everyone safe around,0
340,covid19 antichrist plot reduce world population barely one million people deadly vaccine take itbe warned listen video,1
341,worked first shift week efficacy vaccine day 11 working lip stitches inches patients face grateful still wearing n95 face me shield eatingdrinking indoors,0
342,take vaccine rollout ahead schedule side effect we statistics piling people complaining current rollout slow would complaining aforementioned rollout fast grateful vaccines complain,0
